,clientId,channelGrouping,date,visitNumber,visitId,hitNumber,hour,minute,campaign,medium,keyword,city,pagePath,eventCategory,eventAction,eventLabel,v2ProductName,v2ProductCategory
746,1269714392.1551557415,Paid Search,20190302,1,1551557401,27,21,16,[Search] [FR] Marque,cpc,boucheron,Saint-Ouen,/fr_fr/les-creations/haute-joaillerie/26-vendome/architecture-inspiree.html,Video,Hotel_Particulier - Pause,/fr_fr/les-creations/haute-joaillerie/26-vendome/architecture-inspiree.html,,
747,1269965178.1563167915,Paid Search,20190715,1,1563167915,10,7,19,[Search] [FR] Marque,cpc,+boucheron,Grasse,/fr_fr/les-creations/mariage-fiancailles/solitaires-diamant/solitaire-beloved-diamant-rond-platine-base.html,Product,Go to Store locator,Where to find this creation,,
748,1620973908.1552322517,Paid Search,20190311,1,1552322516,3,17,42,[Search] [FR] Marque,cpc,+boucheron,Saint-Denis,/fr_fr/les-creations/joaillerie/quatre.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie/quatre.html,,
749,791970066.1559471259,Paid Search,20190605,2,1559756173,23,19,38,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/jack-de-boucheron/jack-de-boucheron-un-tour-or-blanc.html,Product,Get to product details,More detail,,
750,284522189.1568553327,Paid Search,20190915,1,1568553327,12,15,16,[Search] [FR] Generic - Joaillerie,cpc,+bijoux,Marseille,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,NEROLI d' Ispahan ,Accessories
751,1013922669.1568282864,Paid Search,20190912,1,1568282864,26,12,8,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre/l/bagues.html,Product,Filter selection,material-16,,
752,331605306.1508609711,Paid Search,20190714,2,1563123299,33,18,57,[Search] [FR] Marque - Brides,cpc,bague 4 boucheron,Belfort,/fr_fr/les-creations/joaillerie/quatre/bague-quatre-radiant-edition-petit-modele-or-rose.html,Product,Get to product details,More detail,,
753,1688593765.1559500716,Paid Search,20190602,1,1559500717,14,20,39,[Search] [FR] Marque - Brides,cpc,alliance boucheron,Paris,/fr_fr/les-creations/mariage-fiancailles/alliances/alliance-quatre-radiant-edition-or-blanc-et-or-rose.html,Product,Add to wishlist intention,Add to my selection,,
754,809746725.1554725812,Referral,20190603,37,1559517383,8,1,17,(not set),referral,(not set),Paris,/en_eu/the-creations/eyewear/eyewear.html,Video,Start playing,Boucheron-eyewear-2019,,
755,1674764880.1563551477,Paid Search,20190719,1,1563551477,20,17,54,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 13,Plume de Paon Pendant,Jewelry
756,1863214306.1562937965,Paid Search,20190712,1,1562937964,8,15,27,[Search] [FR] Marque,cpc,+boucheron,Cergy,/fr_fr/les-creations/joaillerie/jack-de-boucheron/jack-de-boucheron-un-tour-or-jaune.html,Product,Get to product details,More detail,,
757,722143105.1537296597,Paid Search,20190212,2,1549999497,19,20,26,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre/l/bagues/or-blanc/price:1000-3000.html,Video,miss_b_francais - 0%,/fr_fr/les-creations/joaillerie/quatre/l/bagues/or-blanc/price:1000-3000.html,,
758,351837507.1556611329,Paid Search,20190905,8,1567696065,39,17,32,[Search] [FR] Marque,cpc,+boucheron,Creteil,/fr_fr/les-creations/joaillerie/bagues.html,Product,Filter selection,price-15000-,,
759,399149158.1563746541,Paid Search,20190722,1,1563746540,9,0,3,[Search] [FR] Marque,cpc,+boucheron,Hennebont,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Toi et Moi Ring S Motif,Jewelry
760,320176137.1551092004,Paid Search,20190225,1,1551092004,11,11,54,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/bagues.html,Social,Instagram,Official Page,,
761,911673629.1556805315,Paid Search,20190611,9,1560282562,13,21,49,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Toi et Moi Ring S Motif,Jewelry
762,1316740700.1562699413,Paid Search,20190709,1,1562699413,15,21,12,[Search] [FR] Marque - Joaillerie,cpc,boucheron bague,Paris,/fr_fr/les-creations/mariage-fiancailles/alliances.html,Product,Filter selection,price-5000-10000,,
763,639661929.1548371045,Paid Search,20190125,1,1548371046,27,0,7,[Search] [FR] Marque,cpc,boucheron,Nanterre,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - 0%,/fr_fr/les-creations/joaillerie/quatre.html,,
764,1524539668.1563563123,Paid Search,20190719,1,1563563120,12,21,5,[Search] [FR] Marque,cpc,boucheron cannes,Coudekerque-Branche,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
765,1441246387.1548174005,Paid Search,20190509,46,1557391846,32,11,2,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre/bague-quatre-radiant-edition-petit-modele-or-rose.html,Product,Get to product details,More detail,,
766,1151352034.1556032123,Paid Search,20190604,17,1559654798,51,16,9,[Search] [FR] Marque,cpc,+boucheron +com,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 8,Pompon Bracelet,Jewelry
767,436478611.1569253222,Paid Search,20190927,5,1569592056,10,15,47,[Search] [FR] Marque,cpc,boucheron,Aubervilliers,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Toi et Moi Ring S Motif,Jewelry
768,1339301011.1564764728,Paid Search,20190916,2,1568648729,50,17,47,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 22,Plume de Paon Pendant,Jewelry
769,252951797.1547376126,Paid Search,20190113,1,1547376128,7,11,43,[Search] [FR] Marque - Joaillerie,cpc,+bague +boucheron,Pornic,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - Pause,/fr_fr/les-creations/joaillerie/quatre.html,,
770,774242505.1550961417,Paid Search,20190223,1,1550961392,4,23,36,[Search] [FR] Marque - Horlogerie,cpc,boucheron montre,Nanterre,/fr_fr/les-creations/horlogerie/reflet.html,Video,reflet - 0%,/fr_fr/les-creations/horlogerie/reflet.html,,
771,455479761.1562322232,Paid Search,20190705,1,1562322231,8,12,27,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/nature-triomphante/collier-plume-de-paon-diamants-or-blanc.html,Product,Get to product details,More detail,,
772,1452598841.1540655697,Paid Search,20190106,4,1546729496,12,0,5,[Search] [FR] Marque - Horlogerie,cpc,montres boucheron,Thonon-les-Bains,/fr_fr/les-creations/horlogerie/reflet.html,Video,reflet - 25%,/fr_fr/les-creations/horlogerie/reflet.html,,
773,735611111.1568477621,Paid Search,20190914,1,1568477621,40,18,16,[Search] [FR] Marque,cpc,+boucheron,(not set),/fr_fr/les-creations/haute-joaillerie/hiver-imperial.html,Navigation,Outbound link,https://medias.boucheron.com/skin/frontend/boucheron/default/images/hj-hiver-imperial/products/JCL00966.jpg,,
774,1501561446.1544962218,Paid Search,20190210,4,1549792936,10,11,4,[Search] [FR] Marque,cpc,boucheron,Lyon,/fr_fr/les-creations/joaillerie/bagues/bague-le-loup-saphirs-or-blanc.html?pageCategory=product,Product,Hide Price,"Bague, le loup",,
775,1655026094.1536768476,Organic Search,20190402,1,1554212316,4,15,39,(not set),organic,(not provided),Paris,/fr_fr/les-creations/joaillerie/animaux-de-collection.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie/animaux-de-collection.html,,
776,2064596279.1554655942,Organic Search,20190407,1,1554655940,3,18,52,(not set),organic,(not provided),Meylan,/fr_fr/les-creations/joaillerie/pendentifs.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie/pendentifs.html,,
777,1186885380.1569148163,Paid Search,20190922,1,1569148162,13,12,30,[Search] [FR] Generic - Joaillerie,cpc,+joaillier,Vandoeuvre-les-Nancy,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 8,Vendôme Argentique Necklace,Jewelry
778,1063079793.1516522296,Direct,20190317,1,1552860965,3,23,16,(not set),(none),(not set),Pau,/fr_fr/les-creations/mariage-fiancailles/solitaires-diamant.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/mariage-fiancailles/solitaires-diamant.html,,
779,496733565.1547208750,Paid Search,20190305,2,1551779776,4,10,56,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/horlogerie/reflet.html,Video,reflet - Play,/fr_fr/les-creations/horlogerie/reflet.html,,
780,627746567.1548945997,(Other),20190305,312,1551776723,2,10,5,vendome_emailing_kr,email_KO_,vendome_emailing_kr,Paris,/ko_kr/26-vendome.html,Video,26-VENDOMES-ORGANIQUE-KR - Play,/ko_kr/26-vendome.html,,
781,299258028.1560926518,Direct,20190619,1,1560926518,14,8,41,(not set),(none),(not set),Lyon,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 13,EPURE TOURBILLON DAMIER CABOCHON,Watches
782,715246957.1562048362,Direct,20190702,1,1562048362,12,8,19,(not set),(none),(not set),Nebias,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 11,"SERPENT BOHÈME PENDANT EARRINGS, XS AND L MOTIFS",Jewelry
783,2094355162.1557653840,Display,20190512,1,1557653841,6,11,37,Boucheron - Jack - Branding - 180419 - 250518 - 15000€ - TrV,cpc,USDlt15K,Paris,/fr_fr/les-creations/joaillerie/jack-de-boucheron/jack-de-boucheron-un-tour-or-jaune.html,Product,Go to Store locator,Where to find this creation,,
784,385172849.1550148804,Paid Search,20190814,115,1565790645,5,15,50,[Search] [FR] Marque,cpc,boucheron,Issy-les-Moulineaux,/fr_fr/les-creations/haute-joaillerie/nature-triomphante.html,Video,Start playing,Nature_TriomphanteFR,,
785,2038227023.1561119329,Paid Search,20190621,1,1561119077,4,14,12,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/,Navigation,Outbound link,https://kering.wd3.myworkdayjobs.com/fr-FR/Boucheron,,
786,2029332099.1547737476,Paid Search,20190117,1,1547737475,19,16,9,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/haute-joaillerie/26-vendome.html,Video,26_Vendome-720 - Pause,/fr_fr/les-creations/haute-joaillerie/26-vendome.html,,
787,2091713456.1563876649,Paid Search,20190726,2,1564128826,48,10,17,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 24,Quatre Radiant Edition Mini Ring Single Clip Earring,Jewelry
788,2128531953.1511860679,Paid Search,20190626,41,1561542981,6,11,56,[Search] [FR] Marque,cpc,boucheron reflet,(not set),/fr_fr/les-creations/horlogerie/reflet.html,Video,Reached 25%,reflet,,
789,1682439532.1558560292,Paid Search,20190522,1,1558560292,7,23,25,[Search] [FR] Reference - Quatre,cpc,+pendentif +quatre,Lille,/fr_fr/les-creations/joaillerie/quatre.html,Video,Start playing,miss_b_francais,,
790,1906582710.1549796251,Paid Search,20190210,1,1549796250,5,11,57,[Search] [FR] Marque,cpc,boucheron,Fontenay-sous-Bois,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - 25%,/fr_fr/les-creations/joaillerie/quatre.html,,
791,1907295457.1526416427,Paid Search,20190324,18,1553420407,18,11,11,[Search] [FR] Marque - Horlogerie,cpc,montre boucheron,Paris,/fr_fr/les-creations/horlogerie/reflet.html,Video,reflet - Play,/fr_fr/les-creations/horlogerie/reflet.html,,
792,1163254606.1566828884,Paid Search,20190826,1,1566828884,35,16,16,[Search] [FR] Marque,cpc,+boucheron,Saint-Andre-de-Cubzac,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 10,Ava Round stud earrings,Jewelry
793,1019990092.1542970323,Paid Search,20190802,690,1564749485,12,14,38,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme/puces-d-oreilles-serpent-boheme-motif-s-grenat-de-rhodolite-or-rose.html,Product,Get to product details,More detail,,
794,1898871555.1550353102,Paid Search,20190216,1,1550353102,7,22,38,[Search] [FR] Reference - Horlogerie,cpc,montre reflet boucheron,Paris,/fr_fr/les-creations/horlogerie/reflet.html,Video,reflet - 50%,/fr_fr/les-creations/horlogerie/reflet.html,,
795,243942008.1566030474,Paid Search,20190923,3,1569265235,10,21,1,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
796,1587473103.1565554177,Paid Search,20190811,1,1565554176,32,22,13,[Search] [FR] Reference - Brides,cpc,boucheron bague diamant,Cannes,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
797,2080447481.1518435043,Paid Search,20190529,4,1559142174,6,17,3,[Search] [FR] Marque,cpc,+boucheron,Rambouillet,/fr_fr/les-creations/horlogerie/reflet.html,Video,Reached 25%,reflet,,
798,259712474.1557967650,Paid Search,20190516,1,1557967649,28,2,48,[Search] [FR] Reference - Quatre,cpc,bague 4 boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 19,Serpent Bohème Bracelet XS Motif,Jewelry
799,917175452.1557579156,Paid Search,20190511,1,1557579156,4,14,52,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/jack-play-it-your-way.html,Video,Reached 25%,Boucheron-Jack,,
800,2047679546.1564498413,Paid Search,20190730,1,1564498413,16,16,55,[Search] [FR] Marque,cpc,+boucheron,Lyon,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 10,Beloved Solitaire,Bridal
801,992430189.1553101374,Paid Search,20190326,2,1553636206,3,22,37,[Search] [FR] Marque,cpc,boucheron,Merignac,/fr_fr/les-creations/haute-joaillerie/nature-triomphante.html,Video,Nature_TriomphanteFR - Play,/fr_fr/les-creations/haute-joaillerie/nature-triomphante.html,,
802,383738127.1547464865,Paid Search,20190121,2,1548065898,23,11,31,[Search] [FR] Marque,cpc,boucheron,Lyon,/fr_fr/les-creations/parfums/quatre/boucheron-quatre-femme-eau-de-parfum.html?pageCategory=product,Product,Hide Price,Boucheron QUATRE pour Femme,,
803,404745764.1567435876,Paid Search,20190902,1,1567435875,23,16,51,[Search] [FR] Marque,cpc,+boucheron,Montmorency,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
804,1377058660.1563232623,Paid Search,20190716,1,1563232623,16,1,18,[Search] [FR] Marque - Joaillerie,cpc,bague boucheron,Montlucon,/fr_fr/les-creations/mariage-fiancailles/epure/alliance-epure-small-pavee-diamants-or-jaune.html,Product,Get to product details,More detail,,
805,1664626406.1560283963,Paid Search,20190611,1,1560283964,12,22,13,[Search] [FR] Marque,cpc,+boucheron,Rennes,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 8,Absolu de Nuit Femme,Accessories
806,732106894.1546941123,Paid Search,20190108,1,1546941122,2,10,52,[Search] [FR] Marque,cpc,boucheron,Pantin,/fr_fr/,Newsletter,newsletter Popin Displayed,/fr_fr/,,
807,417403632.1562505557,Paid Search,20190707,1,1562505557,13,15,19,[Search] [FR] Marque - Brides,cpc,+boucheron +bague,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 8,Yaroslov Ring,Jewelry
808,2022108177.1565780921,Paid Search,20190814,1,1565780923,19,13,10,[Search] [FR] Marque,cpc,+maison +boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 12,"SERPENT BOHÈME NECKLACE, 23 MOTIFS",Jewelry
809,1663921229.1554139278,Paid Search,20190401,1,1554139278,3,19,21,[Search] [FR] Marque,cpc,+boucheron,Bastia,/fr_fr/les-creations/mariage-fiancailles/alliances.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/mariage-fiancailles/alliances.html,,
810,898388949.1561085384,Paid Search,20190624,2,1561410123,9,23,3,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/mariage-fiancailles/alliances/alliance-epure-small-or-jaune.html,Product,Get to product details,More detail,,
811,25294699.1566410866,Paid Search,20190821,1,1566410865,11,20,8,[Search] [FR] Marque,cpc,+boucheron,Saint-Cloud,/fr_fr/les-creations/horlogerie/reflet/l/price:1000-3000.html,Video,Start playing,reflet,,
812,33796434.1505335649,Paid Search,20190724,2,1563995749,13,21,18,[Search] [FR] Reference - Brides,cpc,boucheron bague diamant,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 8,Soleil Radiant Pendant earrings,Jewelry
813,33796434.1505335649,Paid Search,20190724,2,1563995749,14,21,18,[Search] [FR] Reference - Brides,cpc,boucheron bague diamant,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,Quatre Radiant Edition Ring,Jewelry
